X,Y
-2.5878649,11.887511
-5.455218,11.817715
19.995039,10.373418
-5.787997,6.0206213
-2.7617087,6.834394
-0.23082203,12.882181
6.456443,9.361581
8.43114,7.9886374
8.597811,6.5849023
8.849541,6.228957
-4.578241,7.360513
-4.633129,8.376203
15.350185,7.29458
0.8870437,10.175582
-6.3383384,9.073849
-1.2513697,10.177159
-1.8119862,6.2078257
1.8532156,6.6639338
-8.073902,10.601106
19.860691,10.502583
-5.7968163,13.099743
-7.026362,11.759505
2.1354456,10.0283
9.294438,7.047874
-5.3276205,12.542949
12.394816,9.070069
-4.885731,14.134819
6.643187,6.177222
7.4146714,8.840711
-5.1965766,10.167513
-3.5311441,6.828949
-8.015179,8.498371
-6.8722243,11.448744
7.334528,8.1937065
-4.6063776,9.211122
-6.42878,8.203571
5.733307,7.034213
18.192865,9.459091
-3.25639,12.446442
-1.6773723,8.631718
-0.46656397,10.826364
-3.8411665,6.5784693
-0.35099772,7.516511
18.531853,8.219776
-2.0668428,12.047887
-4.5091,14.13342
-4.2700577,11.246211
-1.0971518,12.912175
9.72481,6.7187114
-1.5681664,13.519853
0.57285,12.158256
0.5697259,8.861941
6.969149,7.710215
-0.4969875,11.161805
16.568907,7.1859365
18.942968,8.593639
17.115656,8.350996
12.918382,5.0324283
2.9275324,6.9271927
-4.158407,14.279409
9.612394,6.675749
-4.132208,10.726588
-0.92357916,9.195579
5.5363164,8.356918
9.638321,4.0785723
7.784859,8.178349
18.175655,8.646878
-3.4132411,10.293742
-3.5330596,11.859258
-2.2862787,9.549257
-3.3544974,6.6730433
12.704822,9.376483
-4.650218,11.523772
-7.520944,10.597655
-4.042067,7.562629
2.7191703,8.028655
-0.94021034,13.371897
-3.3705285,5.972808
-3.3606877,12.243573
-5.3141356,10.230197
-2.5100608,6.495226
-5.3730226,12.70386
-3.5795405,10.417278
0.19860226,9.633566
-5.7647347,8.239973
-4.7918916,11.158278
4.658074,8.216561
-2.6908748,9.1599045
-7.7146645,9.390953
-1.2542576,11.413207
-3.692386,5.6054783
2.046094,8.932491
-1.5973257,10.030901
9.403408,7.957391
-3.097592,4.8188834
-6.20494,8.5095625
-3.2499547,12.177197
-2.5580845,8.605734
-2.1312592,8.303505
10.165297,6.954073
8.778492,6.7470336
-5.4181905,6.880291
-3.57329,7.6612
-1.6904817,7.8160567
20.771341,12.423408
2.9023297,7.934407
7.5447197,6.500665
6.1271973,8.186527
-1.8605964,13.523367
-5.1073375,7.7495203
-3.4085643,8.65565
5.068408,7.8229446
-1.8597808,11.328528
-3.3589458,9.564463
-4.695793,13.81923
-5.061557,13.985152
2.7379167,9.535793
-4.3488646,10.322064
9.21261,4.285787
-2.2005703,8.939204
-4.6291714,9.495517
20.341103,13.088832
-4.6689,9.650533
13.29288,6.0977373
-4.3944163,9.523539
-7.193995,9.88368
7.77322,7.6519103
-5.7778397,5.8857074
-1.9040062,5.519651
9.087946,7.550508
-0.5820665,10.160339
13.047926,9.018087
-5.722191,7.812367
14.749019,7.6424274
-4.426702,9.417424
9.871129,6.751329
-6.782058,9.570386
-4.505627,9.304402
-6.3597307,12.137299
-4.4220204,8.691165
-2.1381125,13.424165
-4.012535,12.943606
-1.2199221,5.5883985
-1.2192266,6.410045
0.43043515,6.9603024
-4.266833,10.153553
-4.3488965,13.650559
9.948469,7.8620505
-5.1283846,6.4337945
-6.4984365,9.393745
7.5459056,6.9826136
-1.483174,7.986548
-1.5876532,8.861963
-6.963316,11.425797
17.288982,8.870316
9.942053,6.9723797
-3.604174,12.827604
17.838196,8.350744
4.109275,7.1217084
-2.0691912,11.182065
7.556264,7.524292
-0.089442216,10.700168
10.736478,6.8487105
-1.6055615,9.484333
-6.566829,9.209314
12.36322,6.3706007
-6.0563645,10.147518
-4.5998297,12.479313
-3.1265616,12.89753
-3.548838,8.320281
-1.0914446,7.2393236
-5.3762827,7.2544947
-1.8804573,11.989392
-4.693089,11.796984
-7.3390584,8.129002
7.7685523,6.149863
-1.1193584,12.043253
-7.345232,10.024003
0.029389072,11.677725
7.9824834,9.165466
-4.4016867,9.269006
-4.501069,6.678081
-6.7905865,7.537018
-5.477226,8.313659
-0.3695028,8.432823
-5.65186,11.811425
-5.9646773,9.956691
7.064751,6.359946
-5.4647613,7.8618975
-6.7868767,11.184514
20.32628,11.158972
8.692325,6.013073
13.476021,5.9031196
-1.3013401,8.571872
14.810863,6.776336
-2.243884,7.034413
2.6927767,9.943194
-2.5815692,9.268017
6.733988,7.1445675
-0.9319392,6.015112
-7.4790964,7.7108307
-5.838671,9.72123
-3.2449307,4.9155416
-3.082686,7.573829
-1.3043115,10.117639
-1.6068581,7.6338577
9.003805,5.9284854
14.3917675,7.314838
12.106096,5.7671843
17.212502,8.423742
-1.4606482,5.914048
-5.628963,13.323685
6.654481,6.612241
14.551867,8.563865
1.3843464,9.886758
-7.8716116,10.306538
-0.104628526,7.505439
-5.9450197,6.455281
-0.43186295,10.737515
-7.1837783,9.779182
-6.6385994,8.747752
-1.2499019,7.2073255
0.97265285,11.503031
20.370106,12.131388
-2.330697,8.943631
8.7776985,7.326355
-8.103001,9.53609
-4.3756337,9.714927
-4.2557807,13.10007
9.053949,8.901509
11.333255,7.754432
0.026105484,10.232038
-4.96622,11.828528
-2.365496,12.054488
-7.074187,9.866724
6.3669314,6.283129
-0.9871223,7.346054
-6.2033777,9.034652
-0.7105327,5.790474
17.557503,8.957659
-3.5844173,10.099452
11.045708,9.707852
0.6888963,10.900505
8.982469,6.4674077
14.281235,6.6350403
-5.8689704,5.718501
-7.0083146,7.1108503
-3.2883275,10.2113495
12.847423,6.7157807
-3.362159,10.8015995
-3.814506,12.710985
-6.986668,8.250558
8.23992,9.8908615
10.726988,6.1194477
1.3274297,10.321343
-4.8890667,12.236568
-1.4264654,7.976093
-3.691751,13.741953
-6.1135373,13.283984
-4.202376,13.691285
-3.9172795,12.652343
-7.201013,7.4924145
-6.332117,6.966499
-5.6328526,12.301663
-3.2894268,12.208711
-4.433642,6.521692
9.008837,6.670106
-4.156903,6.0126467
17.23337,8.26019
11.324537,7.809297
12.118762,8.589426
-2.8962243,6.019911
8.576639,8.071131
5.7558074,8.25318
17.912579,8.374955
10.865685,4.699965
-3.7509,9.500867
-2.2826164,7.3479815
12.360976,5.575263
-1.6544478,8.1414795
-5.205138,12.967196
-6.4759045,7.4970193
4.01599,8.048478
9.903983,8.572377
1.1668868,6.2271657
8.479835,5.8530426
6.2785826,7.8266387
15.074298,8.392752
-3.6841736,7.9582186
-1.8658006,9.122024
-1.2931669,6.0995812
-3.484331,6.0854707
-2.2910938,6.650948
-0.47245693,8.15181
9.192039,6.1420455
-7.758494,8.703156
19.242867,10.129436
-7.4632335,10.1186
